"id","region","subregion","section","cell","CellID","intersections","radius"
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",14,25
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",11,26
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",7,27
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",8,28
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",7,29
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",4,30
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",4,31
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",5,32
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,33
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,34
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,35
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,36
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,37
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,38
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,39
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",4,40
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,41
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,42
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,43
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,44
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,45
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,46
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,47
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",2,48
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,49
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",5,50
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",8,51
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",6,52
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",4,53
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",0,54
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",0,0
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",0,1
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",0,2
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",0,3
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",2,4
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",5,5
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",7,6
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",18,7
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",12,8
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",16,9
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",17,10
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",17,11
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",20,12
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",17,13
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",23,14
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",24,15
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",22,16
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",18,17
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",16,18
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",14,19
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",13,20
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",12,21
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",14,22
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",18,23
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",15,24
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",17,25
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",12,26
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",10,27
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",18,28
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",11,29
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",14,30
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",9,31
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",12,32
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",8,33
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",7,34
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",3,35
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",1,36
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",1,37
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",1,38
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",5,39
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",2,40
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",3,41
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",5,42
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",4,43
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",3,44
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",4,45
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",1,46
"21-32-07","STR","DS1","1","c3","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_3_Statistics/21-32-07_100x_DS1_c3_Detailed.csv",0,47
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",0,0
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",0,1
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",0,2
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",0,3
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,4
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",6,5
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",9,6
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",11,7
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",12,8
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",15,9
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",17,10
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",12,11
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",15,12
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",27,13
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",32,14
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",32,15
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",28,16
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",18,17
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",22,18
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",22,19
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",24,20
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",21,21
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",24,22
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",26,23
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",24,24
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",21,25
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",20,26
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",17,27
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",17,28
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",22,29
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",19,30
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",16,31
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",18,32
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",15,33
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",20,34
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",18,35
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",15,36
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",14,37
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",13,38
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",10,39
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",9,40
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",9,41
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",13,42
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",7,43
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",5,44
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",5,45
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",4,46
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,47
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,48
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",3,49
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,50
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,51
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,52
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,53
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,54
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,55
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,56
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,57
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,58
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,59
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,60
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",3,61
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",2,62
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,63
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,64
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,65
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,66
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,67
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,68
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,69
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",1,70
"21-32-07","STR","DS2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv",0,71
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",0,0
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",1,1
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",1,2
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",1,3
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",7,4
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",8,5
"21-32-07","STR","DS2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv",7,6
