filename,intersections,radius
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,21,25
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,31,26
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,23,27
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,15,28
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,17,29
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,14,30
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,9,31
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,11,32
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,5,33
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,6,34
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,10,35
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,7,36
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,5,37
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,7,38
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,7,39
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,6,40
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,4,41
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,3,42
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,2,43
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,1,44
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,3,45
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,4,46
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,2,47
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,2,48
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,3,49
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,2,50
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,2,51
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_2_Statistics/21-32-07_100x_DS2_c2_Detailed.csv,0,52
